Food code,Main food description,WWEIA Category number,WWEIA Category description,Seq num,Portion description,Portion weight (g)
53239050,"Cookie, shortbread, with icing or filling",5504,Cookies and brownies,1,1 miniature/bite size,7.0
53239050,"Cookie, shortbread, with icing or filling",5504,Cookies and brownies,2,1 small,28.0
53239050,"Cookie, shortbread, with icing or filling",5504,Cookies and brownies,3,1 medium,42.0
53239050,"Cookie, shortbread, with icing or filling",5504,Cookies and brownies,4,1 large,63.0
53239050,"Cookie, shortbread, with icing or filling",5504,Cookies and brownies,5,1 Keebler Middle,9.0
53239050,"Cookie, shortbread, with icing or filling",5504,Cookies and brownies,6,1 Girl Scout cookie,15.0
53239100,Pocky,5504,Cookies and brownies,1,1 stick,4.0
53240000,"Cookie, animal",5504,Cookies and brownies,1,1 cracker,4.0
53240000,"Cookie, animal",5504,Cookies and brownies,2,1 single serving bag,28.0
53240000,"Cookie, animal",5504,Cookies and brownies,3,1 individual box (2 oz),57.0
53240000,"Cookie, animal",5504,Cookies and brownies,4,"1 cup, NFS",64.0
53240000,"Cookie, animal",5504,Cookies and brownies,5,"1 cup, crushed",105.0
53240000,"Cookie, animal",5504,Cookies and brownies,7,1 Arrowroot biscuit (Include Arrowroot cookie),5.0
53240010,"Cookie, animal, with frosting or icing",5504,Cookies and brownies,1,1 animal cookie (include Keebler Iced; Carousel Frosted),5.0
53241500,"Cookie, butter or sugar",5504,Cookies and brownies,1,1 miniature/bite size,5.0
53241500,"Cookie, butter or sugar",5504,Cookies and brownies,2,1 small,20.0
53241500,"Cookie, butter or sugar",5504,Cookies and brownies,3,1 medium,30.0
53241500,"Cookie, butter or sugar",5504,Cookies and brownies,4,1 large,45.0
53241500,"Cookie, butter or sugar",5504,Cookies and brownies,5,1 Lemon Cooler,6.0
53241500,"Cookie, butter or sugar",5504,Cookies and brownies,7,"1 2-1/4"" dia (include Snickerdoodles)",10.0
53241500,"Cookie, butter or sugar",5504,Cookies and brownies,8,"1 cup, crushed",85.0
53241510,Marie biscuit,5504,Cookies and brownies,1,1 cookie,7.0
53241600,"Cookie, butter or sugar, with fruit and/or nuts",5504,Cookies and brownies,1,1 miniature/bite size,5.0
53241600,"Cookie, butter or sugar, with fruit and/or nuts",5504,Cookies and brownies,2,1 small,20.0
53241600,"Cookie, butter or sugar, with fruit and/or nuts",5504,Cookies and brownies,3,1 medium,30.0
53241600,"Cookie, butter or sugar, with fruit and/or nuts",5504,Cookies and brownies,4,1 large,45.0
53241600,"Cookie, butter or sugar, with fruit and/or nuts",5504,Cookies and brownies,5,"1 Pepperidge Farm Distinctive Chantilly (about 2"" dia)",19.0
53241600,"Cookie, butter or sugar, with fruit and/or nuts",5504,Cookies and brownies,6,1 Pepperidge Farm Cappucino,15.0
53242000,"Cookie, sugar wafer",5504,Cookies and brownies,1,1 small,4.0
53242000,"Cookie, sugar wafer",5504,Cookies and brownies,2,1 medium,8.0
53242000,"Cookie, sugar wafer",5504,Cookies and brownies,3,1 large,9.0
53242500,"Cookie, toffee bar",5504,Cookies and brownies,4,1 small bar,25.0
53242500,"Cookie, toffee bar",5504,Cookies and brownies,5,1 medium bar,38.0
53242500,"Cookie, toffee bar",5504,Cookies and brownies,6,1 large bar,56.0
53243000,"Cookie, vanilla sandwich",5504,Cookies and brownies,1,1 miniature/bite size,3.0
53243000,"Cookie, vanilla sandwich",5504,Cookies and brownies,2,1 sandwich,14.0
53243000,"Cookie, vanilla sandwich",5504,Cookies and brownies,3,1 Oreo sandwich,12.0
53243000,"Cookie, vanilla sandwich",5504,Cookies and brownies,4,1 E.L. Fudge (Elfin),18.0
53243000,"Cookie, vanilla sandwich",5504,Cookies and brownies,5,1 large sandwich,36.0
53243010,"Cookie, vanilla sandwich, extra filling",5504,Cookies and brownies,1,1 miniature/bite size,3.0
53243010,"Cookie, vanilla sandwich, extra filling",5504,Cookies and brownies,2,1 medium sandwich,14.0
53243010,"Cookie, vanilla sandwich, extra filling",5504,Cookies and brownies,3,1 large sandwich,36.0
53243010,"Cookie, vanilla sandwich, extra filling",5504,Cookies and brownies,4,1 sandwich (include Double Stuff Oreo),15.0
53243010,"Cookie, vanilla sandwich, extra filling",5504,Cookies and brownies,5,1 E.L. Fudge (Elfin),18.0
53243050,"Cookie, vanilla sandwich, reduced fat",5504,Cookies and brownies,1,1 miniature/bite size,3.0
53243050,"Cookie, vanilla sandwich, reduced fat",5504,Cookies and brownies,2,1 sandwich,14.0
53243050,"Cookie, vanilla sandwich, reduced fat",5504,Cookies and brownies,3,1 large sandwich,36.0
53243050,"Cookie, vanilla sandwich, reduced fat",5504,Cookies and brownies,4,1 Vienna finger,14.5
53243050,"Cookie, vanilla sandwich, reduced fat",5504,Cookies and brownies,5,1 Snackwell's cookie,12.2
53244010,"Cookie, butter or sugar, with chocolate icing or filling",5504,Cookies and brownies,1,1 miniature/bite size,7.0
53244010,"Cookie, butter or sugar, with chocolate icing or filling",5504,Cookies and brownies,2,1 small,28.0
53244010,"Cookie, butter or sugar, with chocolate icing or filling",5504,Cookies and brownies,3,1 medium,42.0
53244010,"Cookie, butter or sugar, with chocolate icing or filling",5504,Cookies and brownies,4,1 large,63.0
53244010,"Cookie, butter or sugar, with chocolate icing or filling",5504,Cookies and brownies,5,1 Keebler Fudge Strips,10.0
53244010,"Cookie, butter or sugar, with chocolate icing or filling",5504,Cookies and brownies,6,1 Geneva,10.0
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",5504,Cookies and brownies,1,1 miniature/bite size,7.0
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",5504,Cookies and brownies,2,1 small,28.0
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",5504,Cookies and brownies,3,1 medium,42.0
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",5504,Cookies and brownies,4,1 large,63.0
53246000,"Cookie, tea, Japanese",5504,Cookies and brownies,1,1 small,2.0
53246000,"Cookie, tea, Japanese",5504,Cookies and brownies,2,1 medium,5.0
53246000,"Cookie, tea, Japanese",5504,Cookies and brownies,3,1 large,11.0
53247000,"Cookie, vanilla wafer",5504,Cookies and brownies,1,1 small or bite size,3.0
53247000,"Cookie, vanilla wafer",5504,Cookies and brownies,2,1 medium,4.0
53247000,"Cookie, vanilla wafer",5504,Cookies and brownies,3,1 large,6.0
53247050,"Cookie, vanilla wafer, reduced fat",5504,Cookies and brownies,3,1 small or bite size,3.0
53247050,"Cookie, vanilla wafer, reduced fat",5504,Cookies and brownies,4,1 medium,4.0
53247050,"Cookie, vanilla wafer, reduced fat",5504,Cookies and brownies,5,1 large,6.0
53247500,"Cookie, vanilla with caramel, coconut, and chocolate coating",5504,Cookies and brownies,1,1 small cookie,28.0
53247500,"Cookie, vanilla with caramel, coconut, and chocolate coating",5504,Cookies and brownies,2,1 medium cookie,42.0
53247500,"Cookie, vanilla with caramel, coconut, and chocolate coating",5504,Cookies and brownies,3,1 large cookie,63.0
53247500,"Cookie, vanilla with caramel, coconut, and chocolate coating",5504,Cookies and brownies,4,1 Girl Scout cookie,14.0
53251100,"Cookie, rugelach",5504,Cookies and brownies,1,1 medium roll-up cookie,23.0
53260030,"Cookie, chocolate chip, sugar free",5504,Cookies and brownies,1,1 miniature/bite size,5.0
53260030,"Cookie, chocolate chip, sugar free",5504,Cookies and brownies,2,1 small,20.0
53260030,"Cookie, chocolate chip, sugar free",5504,Cookies and brownies,3,1 medium,30.0
53260030,"Cookie, chocolate chip, sugar free",5504,Cookies and brownies,4,1 large,45.0
53260200,"Cookie, oatmeal, sugar free",5504,Cookies and brownies,1,1 miniature/bite size,5.0
53260200,"Cookie, oatmeal, sugar free",5504,Cookies and brownies,2,1 small,20.0
53260200,"Cookie, oatmeal, sugar free",5504,Cookies and brownies,3,1 medium,30.0
53260200,"Cookie, oatmeal, sugar free",5504,Cookies and brownies,4,1 large,45.0
53260300,"Cookie, sandwich, sugar free",5504,Cookies and brownies,3,1 cookie,12.0
53260400,"Cookie, sugar or plain, sugar free",5504,Cookies and brownies,3,1 miniature/bite size,5.0
53260400,"Cookie, sugar or plain, sugar free",5504,Cookies and brownies,4,1 small,20.0
53260400,"Cookie, sugar or plain, sugar free",5504,Cookies and brownies,5,1 medium,30.0
53260400,"Cookie, sugar or plain, sugar free",5504,Cookies and brownies,6,1 large,45.0
53260500,"Cookie, sugar wafer, sugar free",5504,Cookies and brownies,1,1 small,4.0
53260500,"Cookie, sugar wafer, sugar free",5504,Cookies and brownies,2,1 medium,8.0
53260500,"Cookie, sugar wafer, sugar free",5504,Cookies and brownies,3,1 large,9.0
53260600,"Cookie, peanut butter, sugar free",5504,Cookies and brownies,1,1 small,20.0
53260600,"Cookie, peanut butter, sugar free",5504,Cookies and brownies,2,1 medium,30.0
53260600,"Cookie, peanut butter, sugar free",5504,Cookies and brownies,3,1 large,45.0
53261000,"Cookie, gluten free",5504,Cookies and brownies,1,1 mini or bite size cookie,5.0
53261000,"Cookie, gluten free",5504,Cookies and brownies,2,1 small cookie,20.0
53261000,"Cookie, gluten free",5504,Cookies and brownies,3,1 medium cookie,30.0
53261000,"Cookie, gluten free",5504,Cookies and brownies,4,1 large cookie,45.0
53261000,"Cookie, gluten free",5504,Cookies and brownies,5,1 small bar,25.0
53261000,"Cookie, gluten free",5504,Cookies and brownies,6,1 medium bar,38.0
53261000,"Cookie, gluten free",5504,Cookies and brownies,7,1 large bar,56.0
53270100,"Cookies, Puerto Rican style",5504,Cookies and brownies,3,1 cookie,19.0
53300100,"Pie, NFS",5502,Cakes and pies,1,1 mini/small slice,75.0
53300100,"Pie, NFS",5502,Cakes and pies,2,1 regular slice,150.0
53300100,"Pie, NFS",5502,Cakes and pies,3,1 large slice,250.0
53300100,"Pie, NFS",5502,Cakes and pies,4,1 individual pie,150.0
53300100,"Pie, NFS",5502,Cakes and pies,5,1 cup,250.0
53300100,"Pie, NFS",5502,Cakes and pies,6,"1 regular pie (8-9"" dia)",1200.0
53300100,"Pie, NFS",5502,Cakes and pies,7,"1 large pie (10"" dia plus)",2000.0
53300100,"Pie, NFS",5502,Cakes and pies,8,1 surface inch,18.9
53300200,"Tart, all types",5502,Cakes and pies,1,1 tart,125.0
53301000,"Pie, apple",5502,Cakes and pies,1,1 mini/small slice,75.0
53301000,"Pie, apple",5502,Cakes and pies,2,1 regular slice,150.0
53301000,"Pie, apple",5502,Cakes and pies,3,1 large slice,250.0
53301000,"Pie, apple",5502,Cakes and pies,4,1 individual pie,150.0
53301000,"Pie, apple",5502,Cakes and pies,5,1 cup,250.0
53301000,"Pie, apple",5502,Cakes and pies,6,"1 regular pie (8-9"" dia)",1200.0
53301000,"Pie, apple",5502,Cakes and pies,7,"1 large pie (10"" dia plus)",2000.0
53301000,"Pie, apple",5502,Cakes and pies,8,1 surface inch,18.9
53301070,"Pie, apple, fast food",5502,Cakes and pies,1,1 tart,125.0
53301070,"Pie, apple, fast food",5502,Cakes and pies,2,1 McDonald's pie,77.0
53301070,"Pie, apple, fast food",5502,Cakes and pies,3,1 individual pie,125.0
53303500,"Pie, berry",5502,Cakes and pies,1,1 mini/small slice,75.0
53303500,"Pie, berry",5502,Cakes and pies,2,1 regular slice,150.0
53303500,"Pie, berry",5502,Cakes and pies,3,1 large slice,250.0
53303500,"Pie, berry",5502,Cakes and pies,4,1 individual pie,150.0
53303500,"Pie, berry",5502,Cakes and pies,5,1 cup,250.0
53303500,"Pie, berry",5502,Cakes and pies,6,"1 regular pie (8-9"" dia)",1200.0
53303500,"Pie, berry",5502,Cakes and pies,7,"1 large pie (10"" dia plus)",2000.0
53303500,"Pie, berry",5502,Cakes and pies,8,1 surface inch,18.9
53304000,"Pie, blueberry",5502,Cakes and pies,1,1 mini/small slice,75.0
53304000,"Pie, blueberry",5502,Cakes and pies,2,1 regular slice,150.0
53304000,"Pie, blueberry",5502,Cakes and pies,3,1 large slice,250.0
53304000,"Pie, blueberry",5502,Cakes and pies,4,1 individual pie,150.0
53304000,"Pie, blueberry",5502,Cakes and pies,5,1 cup,250.0
53304000,"Pie, blueberry",5502,Cakes and pies,6,"1 regular pie (8-9"" dia)",1200.0
53304000,"Pie, blueberry",5502,Cakes and pies,7,"1 large pie (10"" dia plus)",2000.0
53304000,"Pie, blueberry",5502,Cakes and pies,8,1 surface inch,18.9
53305000,"Pie, cherry",5502,Cakes and pies,1,1 mini/small slice,75.0
53305000,"Pie, cherry",5502,Cakes and pies,2,1 regular slice,150.0
53305000,"Pie, cherry",5502,Cakes and pies,3,1 large slice,250.0
53305000,"Pie, cherry",5502,Cakes and pies,4,1 individual pie,150.0
53305000,"Pie, cherry",5502,Cakes and pies,5,1 cup,250.0
53305000,"Pie, cherry",5502,Cakes and pies,6,"1 regular pie (8-9"" dia)",1200.0
53305000,"Pie, cherry",5502,Cakes and pies,7,"1 large pie (10"" dia plus)",2000.0
53305000,"Pie, cherry",5502,Cakes and pies,8,1 surface inch,18.9
53305700,"Pie, lemon",5502,Cakes and pies,1,"1 slice, any size",150.0
53305700,"Pie, lemon",5502,Cakes and pies,2,"1 pie, any size",1600.0
53305700,"Pie, lemon",5502,Cakes and pies,3,1 individual pie,150.0
53305700,"Pie, lemon",5502,Cakes and pies,4,1 cup,250.0
53305700,"Pie, lemon",5502,Cakes and pies,5,1 surface inch,18.9
53305800,"Pie, key lime",5502,Cakes and pies,1,"1 slice, any size",150.0
53305800,"Pie, key lime",5502,Cakes and pies,2,"1 pie, any size",1600.0
53305800,"Pie, key lime",5502,Cakes and pies,3,1 individual pie,150.0
53305800,"Pie, key lime",5502,Cakes and pies,4,1 cup,250.0
53305800,"Pie, key lime",5502,Cakes and pies,5,1 surface inch,18.9
53307000,"Pie, peach",5502,Cakes and pies,1,1 mini/small slice,75.0
53307000,"Pie, peach",5502,Cakes and pies,2,1 regular slice,150.0
53307000,"Pie, peach",5502,Cakes and pies,3,1 large slice,250.0
53307000,"Pie, peach",5502,Cakes and pies,4,1 individual pie,150.0
53307000,"Pie, peach",5502,Cakes and pies,5,1 cup,250.0
53307000,"Pie, peach",5502,Cakes and pies,6,"1 regular pie (8-9"" dia)",1200.0
53307000,"Pie, peach",5502,Cakes and pies,7,"1 large pie (10"" dia plus)",2000.0
53307000,"Pie, peach",5502,Cakes and pies,8,1 surface inch,18.9
53312000,"Pie, strawberry",5502,Cakes and pies,1,"1 slice, any size",150.0
53312000,"Pie, strawberry",5502,Cakes and pies,2,"1 pie, any size",1600.0
53312000,"Pie, strawberry",5502,Cakes and pies,3,1 individual pie,150.0
53312000,"Pie, strawberry",5502,Cakes and pies,4,1 cup,250.0
53312000,"Pie, strawberry",5502,Cakes and pies,5,1 surface inch,18.9
53341000,"Pie, banana cream",5502,Cakes and pies,1,"1 slice, any size",150.0
53341000,"Pie, banana cream",5502,Cakes and pies,2,"1 pie, any size",1600.0
53341000,"Pie, banana cream",5502,Cakes and pies,3,1 individual pie,150.0
53341000,"Pie, banana cream",5502,Cakes and pies,4,1 cup,250.0
53341000,"Pie, banana cream",5502,Cakes and pies,5,1 surface inch,18.9
53342000,"Pie, chocolate cream",5502,Cakes and pies,1,"1 slice, any size",150.0
53342000,"Pie, chocolate cream",5502,Cakes and pies,2,"1 pie, any size",1600.0
53342000,"Pie, chocolate cream",5502,Cakes and pies,3,1 individual pie,150.0
53342000,"Pie, chocolate cream",5502,Cakes and pies,4,1 cup,250.0
53342000,"Pie, chocolate cream",5502,Cakes and pies,5,1 surface inch,18.9
53343000,"Pie, coconut cream",5502,Cakes and pies,1,"1 slice, any size",150.0
53343000,"Pie, coconut cream",5502,Cakes and pies,2,"1 pie, any size",1600.0
53343000,"Pie, coconut cream",5502,Cakes and pies,3,1 individual pie,150.0
53343000,"Pie, coconut cream",5502,Cakes and pies,4,1 cup,250.0
53343000,"Pie, coconut cream",5502,Cakes and pies,5,1 surface inch,18.9
53344000,"Pie, custard",5502,Cakes and pies,1,"1 slice, any size",150.0
53344000,"Pie, custard",5502,Cakes and pies,2,"1 pie, any size",1600.0
53344000,"Pie, custard",5502,Cakes and pies,3,1 individual pie,150.0
53344000,"Pie, custard",5502,Cakes and pies,4,1 cup,250.0
53344000,"Pie, custard",5502,Cakes and pies,5,1 surface inch,18.9
53344300,Dessert pizza,5502,Cakes and pies,1,1 piece,108.0
53344300,Dessert pizza,5502,Cakes and pies,2,1 surface inch,10.5
53344300,Dessert pizza,5502,Cakes and pies,3,"1 pizza (12"" dia)",1188.0
53346000,"Pie, peanut butter cream",5502,Cakes and pies,1,"1 slice, any size",150.0
53346000,"Pie, peanut butter cream",5502,Cakes and pies,2,"1 pie, any size",1600.0
53346000,"Pie, peanut butter cream",5502,Cakes and pies,3,1 individual pie,150.0
53346000,"Pie, peanut butter cream",5502,Cakes and pies,4,1 cup,250.0
53346000,"Pie, peanut butter cream",5502,Cakes and pies,5,1 surface inch,18.9
53346500,"Pie, pineapple cream",5502,Cakes and pies,1,"1 slice, any size",150.0
53346500,"Pie, pineapple cream",5502,Cakes and pies,2,"1 pie, any size",1600.0
53346500,"Pie, pineapple cream",5502,Cakes and pies,3,1 individual pie,150.0
53346500,"Pie, pineapple cream",5502,Cakes and pies,4,1 cup,250.0
53346500,"Pie, pineapple cream",5502,Cakes and pies,5,1 surface inch,18.9
53347000,"Pie, pumpkin",5502,Cakes and pies,1,1 mini/small slice,75.0
53347000,"Pie, pumpkin",5502,Cakes and pies,2,1 regular slice,150.0
53347000,"Pie, pumpkin",5502,Cakes and pies,3,1 large slice,250.0
53347000,"Pie, pumpkin",5502,Cakes and pies,4,1 individual pie,150.0
53347000,"Pie, pumpkin",5502,Cakes and pies,5,1 cup,250.0
53347000,"Pie, pumpkin",5502,Cakes and pies,6,"1 regular pie (8-9"" dia)",1200.0
53347000,"Pie, pumpkin",5502,Cakes and pies,7,"1 large pie (10"" dia plus)",2000.0
53347000,"Pie, pumpkin",5502,Cakes and pies,8,1 surface inch,18.9
53360000,"Pie, sweet potato",5502,Cakes and pies,1,1 mini/small slice,75.0
53360000,"Pie, sweet potato",5502,Cakes and pies,2,1 regular slice,150.0
53360000,"Pie, sweet potato",5502,Cakes and pies,3,1 large slice,250.0
53360000,"Pie, sweet potato",5502,Cakes and pies,4,1 individual pie,150.0
53360000,"Pie, sweet potato",5502,Cakes and pies,5,1 cup,250.0
53360000,"Pie, sweet potato",5502,Cakes and pies,6,"1 regular pie (8-9"" dia)",1200.0
53360000,"Pie, sweet potato",5502,Cakes and pies,7,"1 large pie (10"" dia plus)",2000.0
53360000,"Pie, sweet potato",5502,Cakes and pies,8,1 surface inch,18.9
53365000,"Pie, vanilla cream",5502,Cakes and pies,1,"1 slice, any size",150.0
53365000,"Pie, vanilla cream",5502,Cakes and pies,2,"1 pie, any size",1600.0
53365000,"Pie, vanilla cream",5502,Cakes and pies,3,1 individual pie,150.0
